date,Day_Hour,name
15/10/2021,15, Cota
15/10/2021,15, Nato
15/10/2021,15, Nato
15/10/2021,15, Nato
15/10/2021,16, Cota
15/10/2021,16, Nato
15/10/2021,17, Cota
15/10/2021,17, Cota
15/10/2021,17, Cota
15/10/2021,17, Cota
15/10/2021,18, Nato
15/10/2021,18, Nato
15/10/2021,18, Nato
15/10/2021,18, Nato
15/10/2021,18, Cota
15/10/2021,18, Cota
15/10/2021,18, Cota
15/10/2021,18, Cota
15/10/2021,18, Nato
15/10/2021,18, Cota
16/10/2021,00, Cota
16/10/2021,00, Cota
16/10/2021,01, Diego
16/10/2021,09, Pelusa
16/10/2021,09, Pelusa
16/10/2021,09, Pelusa
16/10/2021,17, Cota
16/10/2021,17, Cota
16/10/2021,17, Cota
16/10/2021,17, Cota
16/10/2021,17, Cota
16/10/2021,17, Cota
16/10/2021,17, Cota
16/10/2021,17, Cota
16/10/2021,17, Diego
16/10/2021,17, Diego
16/10/2021,17, Diego
16/10/2021,17, Diego
16/10/2021,17, Cota
16/10/2021,17, Cota
16/10/2021,17, Pelusa
16/10/2021,17, Cota
16/10/2021,17, Cota
16/10/2021,17, Diego
16/10/2021,17, Pelusa
16/10/2021,17, Pelusa
16/10/2021,17, Pelusa
16/10/2021,17, Pelusa
16/10/2021,17, Diego
16/10/2021,17, Pelusa
16/10/2021,17, Cota
16/10/2021,17, Cota
16/10/2021,17, Cota
16/10/2021,17, Diego
16/10/2021,18, Diego
16/10/2021,18, Cota
16/10/2021,18, Diego
16/10/2021,18, Cota
16/10/2021,18, Cota
16/10/2021,18, Diego
16/10/2021,18, Diego
16/10/2021,18, Diego
16/10/2021,19, Cota
16/10/2021,19, Cota
16/10/2021,20, Cota
17/10/2021,11, Pelusa
17/10/2021,11, Pelusa
17/10/2021,11, Pelusa
17/10/2021,11, Pelusa
17/10/2021,11, Pelusa
17/10/2021,11, Diego
17/10/2021,11, Diego
17/10/2021,11, Diego
17/10/2021,11, Diego
17/10/2021,11, Pelusa
17/10/2021,11, Pelusa
17/10/2021,11, Diego
17/10/2021,11, Diego
17/10/2021,11, Pelusa
17/10/2021,20, Diego
17/10/2021,20, Diego
17/10/2021,20, Diego
17/10/2021,20, Pelusa
17/10/2021,20, Pelusa
17/10/2021,20, Pelusa
17/10/2021,20, Pelusa
17/10/2021,20, Pelusa
17/10/2021,20, Pelusa
17/10/2021,20, Diego
17/10/2021,20, Diego
17/10/2021,20, Cota
17/10/2021,20, Pelusa
17/10/2021,20, Pelusa
17/10/2021,20, Pelusa
17/10/2021,20, Cota
17/10/2021,20, Cota
17/10/2021,20, Diego
17/10/2021,20, Cota
17/10/2021,20, Cota
17/10/2021,20, Diego
17/10/2021,20, Cota
17/10/2021,20, Diego
17/10/2021,20, Diego
17/10/2021,20, Diego
17/10/2021,20, Pelusa
17/10/2021,20, Pelusa
17/10/2021,20, Pelusa
17/10/2021,20, Diego
17/10/2021,20, Cota
17/10/2021,20, Diego
17/10/2021,20, Cota
17/10/2021,20, Cota
17/10/2021,20, Cota
17/10/2021,20, Diego
17/10/2021,20, Pelusa
17/10/2021,20, Pelusa
17/10/2021,20, Pelusa
17/10/2021,20, Diego
17/10/2021,20, Cota
17/10/2021,20, Cota
17/10/2021,21, Diego
17/10/2021,21, Diego
17/10/2021,21, Diego
17/10/2021,21, Diego
17/10/2021,21, Diego
17/10/2021,21, Pelusa
17/10/2021,21, Pelusa
17/10/2021,21, Diego
17/10/2021,21, Diego
17/10/2021,21, Pelusa
17/10/2021,21, Cota
17/10/2021,21, Cota
17/10/2021,21, Cota
17/10/2021,21, Cota
17/10/2021,21, Cota
17/10/2021,21, Diego
17/10/2021,21, Diego
17/10/2021,21, Diego
17/10/2021,21, Pelusa
17/10/2021,21, Diego
17/10/2021,21, Cota
17/10/2021,21, Cota
17/10/2021,21, Diego
17/10/2021,21, Cota
17/10/2021,21, Diego
17/10/2021,21, Cota
17/10/2021,21, Cota
17/10/2021,21, Diego
17/10/2021,21, Cota
17/10/2021,21, Cota
17/10/2021,21, Diego
17/10/2021,21, Pelusa
17/10/2021,21, Cota
17/10/2021,21, Cota
17/10/2021,21, Cota
17/10/2021,21, Pelusa
17/10/2021,21, Diego
17/10/2021,21, Diego
17/10/2021,21, Diego
17/10/2021,21, Cota
17/10/2021,21, Cota
17/10/2021,21, Diego
17/10/2021,21, Diego
17/10/2021,21, Diego
17/10/2021,21, Pelusa
17/10/2021,21, Pelusa
17/10/2021,21, Pelusa
17/10/2021,21, Pelusa
17/10/2021,21, Pelusa
17/10/2021,21, Pelusa
17/10/2021,21, Pelusa
17/10/2021,21, Diego
17/10/2021,21, Diego
17/10/2021,21, Cota
17/10/2021,22, Cota
17/10/2021,22, Cota
17/10/2021,22, Cota
17/10/2021,22, Cota
17/10/2021,22, Diego
17/10/2021,22, Cota
17/10/2021,22, Cota
17/10/2021,22, Cota
17/10/2021,22, Pelusa
17/10/2021,22, Pelusa
17/10/2021,22, Diego
17/10/2021,22, Diego
17/10/2021,22, Diego
17/10/2021,22, Cota
17/10/2021,22, Cota
17/10/2021,22, Cota
17/10/2021,22, Cota
17/10/2021,22, Cota
17/10/2021,22, Cota
17/10/2021,22, Diego
17/10/2021,22, Cota
17/10/2021,22, Cota
17/10/2021,22, Diego
17/10/2021,22, Diego
17/10/2021,22, Diego
17/10/2021,22, Cota
17/10/2021,22, Cota
17/10/2021,22, Cota
17/10/2021,22, Cota
17/10/2021,22, Cota
17/10/2021,22, Diego
17/10/2021,22, Diego
17/10/2021,22, Diego
17/10/2021,22, Diego
17/10/2021,22, Cota
17/10/2021,22, Cota
17/10/2021,22, Cota
17/10/2021,22, Cota
17/10/2021,22, Diego
17/10/2021,23, Diego
18/10/2021,01, Cota
18/10/2021,01, Nato
18/10/2021,01, Nato
18/10/2021,01, Nato
18/10/2021,01, Nato
18/10/2021,01, Nato
18/10/2021,01, Cota
18/10/2021,01, Cota
18/10/2021,01, Nato
18/10/2021,01, Nato
18/10/2021,01, Nato
18/10/2021,01, Cota
18/10/2021,01, Pelusa
18/10/2021,01, Pelusa
18/10/2021,01, Cota
18/10/2021,01, Nato
18/10/2021,09, Diego
18/10/2021,09, Diego
18/10/2021,09, Diego
18/10/2021,09, Diego
18/10/2021,09, Cota
18/10/2021,09, Cota
18/10/2021,09, Diego
18/10/2021,09, Nato
18/10/2021,09, Cota
18/10/2021,10, Diego
18/10/2021,10, Diego
18/10/2021,10, Diego
18/10/2021,10, Diego
18/10/2021,10, Nato
18/10/2021,10, Pelusa
18/10/2021,10, Pelusa
18/10/2021,10, Pelusa
18/10/2021,10, Pelusa
18/10/2021,11, Diego
18/10/2021,11, Diego
18/10/2021,11, Cota
18/10/2021,11, Diego
18/10/2021,11, Diego
18/10/2021,11, Diego
18/10/2021,11, Nato
18/10/2021,11, Nato
18/10/2021,11, Cota
18/10/2021,11, Diego
18/10/2021,11, Diego
18/10/2021,11, Diego
18/10/2021,11, Diego
18/10/2021,11, Cota
18/10/2021,11, Cota
18/10/2021,11, Diego
18/10/2021,11, Cota
18/10/2021,11, Nato
18/10/2021,11, Cota
18/10/2021,11, Nato
18/10/2021,11, Nato
18/10/2021,11, Nato
18/10/2021,11, Nato
18/10/2021,11, Cota
18/10/2021,11, Cota
18/10/2021,11, Cota
18/10/2021,11, Cota
18/10/2021,11, Diego
18/10/2021,11, Diego
18/10/2021,11, Diego
18/10/2021,11, Diego
18/10/2021,11, Nato
18/10/2021,11, Diego
18/10/2021,11, Nato
18/10/2021,11, Nato
18/10/2021,12, Diego
18/10/2021,12, Diego
18/10/2021,12, Nato
18/10/2021,12, Nato
18/10/2021,13, Nato
18/10/2021,13, Cota
18/10/2021,15, Cota
18/10/2021,15, Diego
18/10/2021,15, Diego
18/10/2021,15, Diego
18/10/2021,16, Pelusa
18/10/2021,16, Pelusa
18/10/2021,16, Pelusa
18/10/2021,16, Pelusa
18/10/2021,16, Pelusa
18/10/2021,16, Pelusa
18/10/2021,16, Nato
18/10/2021,16, Nato
18/10/2021,16, Nato
18/10/2021,16, Diego
18/10/2021,16, Pelusa
18/10/2021,16, Pelusa
18/10/2021,16, Diego
18/10/2021,16, Pelusa
18/10/2021,16, Pelusa
18/10/2021,16, Pelusa
18/10/2021,16, Diego
18/10/2021,16, Pelusa
18/10/2021,16, Diego
18/10/2021,16, Diego
18/10/2021,16, Pelusa
18/10/2021,16, Pelusa
18/10/2021,16, Diego
18/10/2021,16, Diego
18/10/2021,16, Pelusa
18/10/2021,16, Diego
18/10/2021,16, Diego
18/10/2021,16, Pelusa
18/10/2021,16, Diego
18/10/2021,16, Pelusa
18/10/2021,16, Pelusa
18/10/2021,16, Pelusa
18/10/2021,16, Pelusa
18/10/2021,16, Cota
18/10/2021,16, Cota
18/10/2021,16, Cota
18/10/2021,16, Diego
18/10/2021,16, Diego
18/10/2021,16, Diego
18/10/2021,16, Cota
18/10/2021,18, Cota
18/10/2021,18, Cota
18/10/2021,18, Diego
18/10/2021,18, Diego
18/10/2021,19, Cota
18/10/2021,21, Nato
18/10/2021,21, Nato
18/10/2021,21, Nato
18/10/2021,21, Cota
18/10/2021,21, Cota
18/10/2021,21, Cota
18/10/2021,21, Diego
18/10/2021,21, Diego
18/10/2021,21, Diego
18/10/2021,21, Nato
18/10/2021,21, Diego
18/10/2021,21, Nato
18/10/2021,21, Nato
18/10/2021,21, Diego
18/10/2021,21, Diego
18/10/2021,21, Nato
18/10/2021,21, Nato
18/10/2021,21, Diego
18/10/2021,21, Diego
18/10/2021,21, Nato
18/10/2021,21, Diego
18/10/2021,21, Nato
18/10/2021,21, Diego
18/10/2021,21, Diego
18/10/2021,21, Nato
18/10/2021,21, Cota
18/10/2021,21, Cota
18/10/2021,21, Cota
18/10/2021,21, Diego
18/10/2021,21, Diego
18/10/2021,21, Diego
18/10/2021,21, Diego
18/10/2021,21, Diego
18/10/2021,21, Diego
18/10/2021,21, Cota
18/10/2021,21, Cota
18/10/2021,21, Nato
18/10/2021,21, Nato
18/10/2021,21, Pelusa
18/10/2021,21, Diego
18/10/2021,21, Diego
18/10/2021,21, Pelusa
18/10/2021,21, Pelusa
18/10/2021,21, Pelusa
18/10/2021,21, Pelusa
18/10/2021,21, Pelusa
18/10/2021,21, Pelusa
18/10/2021,21, Pelusa
18/10/2021,21, Cota
18/10/2021,21, Cota
18/10/2021,21, Pelusa
18/10/2021,21, Pelusa
18/10/2021,21, Nato
18/10/2021,21, Pelusa
18/10/2021,21, Pelusa
18/10/2021,22, Pelusa
18/10/2021,22, Nato
18/10/2021,22, Nato
18/10/2021,22, Nato
18/10/2021,22, Nato
18/10/2021,22, Cota
18/10/2021,22, Nato
18/10/2021,22, Diego
18/10/2021,22, Diego
18/10/2021,22, Diego
18/10/2021,22, Diego
18/10/2021,22, Nato
18/10/2021,22, Diego
18/10/2021,22, Nato
18/10/2021,22, Nato
18/10/2021,22, Diego
18/10/2021,22, Diego
18/10/2021,22, Diego
18/10/2021,22, Diego
18/10/2021,22, Pelusa
18/10/2021,22, Pelusa
18/10/2021,22, Pelusa
18/10/2021,22, Diego
18/10/2021,22, Diego
18/10/2021,22, Nato
18/10/2021,22, Nato
18/10/2021,22, Diego
18/10/2021,22, Diego
18/10/2021,22, Cota
18/10/2021,22, Cota
18/10/2021,22, Cota
19/10/2021,01, Pelusa
19/10/2021,01, Pelusa
19/10/2021,01, Pelusa
19/10/2021,09, Nato
19/10/2021,10, Cota
19/10/2021,10, Cota
19/10/2021,10, Cota
19/10/2021,10, Diego
19/10/2021,10, Cota
19/10/2021,10, Diego
19/10/2021,10, Diego
19/10/2021,10, Cota
19/10/2021,10, Diego
19/10/2021,10, Cota
19/10/2021,10, Cota
19/10/2021,10, Diego
19/10/2021,10, Diego
19/10/2021,10, Diego
19/10/2021,10, Cota
19/10/2021,10, Cota
19/10/2021,10, Cota
19/10/2021,10, Diego
19/10/2021,11, Pelusa
19/10/2021,11, Pelusa
19/10/2021,13, Pelusa
19/10/2021,13, Pelusa
19/10/2021,13, Pelusa
19/10/2021,13, Cota
19/10/2021,13, Cota
19/10/2021,13, Cota
19/10/2021,13, Cota
19/10/2021,13, Pelusa
19/10/2021,13, Pelusa
19/10/2021,13, Pelusa
19/10/2021,14, Nato
19/10/2021,14, Nato
19/10/2021,14, Nato
19/10/2021,14, Diego
19/10/2021,17, Nato
19/10/2021,17, Nato
19/10/2021,17, Nato
19/10/2021,17, Diego
19/10/2021,17, Pelusa
19/10/2021,17, Diego
19/10/2021,17, Diego
19/10/2021,17, Pelusa
19/10/2021,17, Pelusa
19/10/2021,17, Cota
19/10/2021,17, Diego
19/10/2021,17, Diego
19/10/2021,18, Diego
19/10/2021,18, Cota
19/10/2021,18, Diego
19/10/2021,18, Diego
19/10/2021,18, Nato
19/10/2021,18, Cota
19/10/2021,18, Cota
19/10/2021,18, Diego
19/10/2021,20, Diego
19/10/2021,20, Diego
19/10/2021,20, Diego
19/10/2021,20, Diego
19/10/2021,20, Diego
19/10/2021,20, Nato
19/10/2021,20, Diego
19/10/2021,20, Diego
19/10/2021,21, Diego
19/10/2021,21, Diego
19/10/2021,21, Diego
19/10/2021,21, Pelusa
19/10/2021,21, Pelusa
19/10/2021,23, Diego
19/10/2021,23, Nato
19/10/2021,23, Nato
19/10/2021,23, Nato
19/10/2021,23, Diego
20/10/2021,00, Diego
20/10/2021,00, Cota
20/10/2021,00, Cota
20/10/2021,00, Cota
20/10/2021,00, Nato
20/10/2021,00, Nato
20/10/2021,00, Cota
20/10/2021,00, Cota
20/10/2021,00, Diego
20/10/2021,00, Cota
20/10/2021,00, Cota
20/10/2021,00, Cota
20/10/2021,00, Nato
20/10/2021,00, Cota
20/10/2021,00, Cota
20/10/2021,00, Cota
20/10/2021,00, Cota
20/10/2021,09, Pelusa
20/10/2021,09, Pelusa
20/10/2021,09, Pelusa
20/10/2021,09, Pelusa
20/10/2021,10, Nato
20/10/2021,10, Cota
20/10/2021,10, Nato
20/10/2021,10, Cota
20/10/2021,10, Cota
20/10/2021,10, Cota
20/10/2021,10, Pelusa
20/10/2021,10, Pelusa
20/10/2021,10, Pelusa
20/10/2021,10, Pelusa
20/10/2021,10, Nato
20/10/2021,11, Pelusa
20/10/2021,11, Pelusa
20/10/2021,11, Nato
20/10/2021,11, Nato
20/10/2021,11, Diego
20/10/2021,11, Diego
20/10/2021,11, Diego
20/10/2021,11, Diego
20/10/2021,11, Diego
20/10/2021,11, Diego
20/10/2021,11, Diego
20/10/2021,11, Diego
20/10/2021,12, Cota
20/10/2021,12, Diego
20/10/2021,12, Cota
20/10/2021,12, Cota
20/10/2021,12, Diego
20/10/2021,12, Diego
20/10/2021,13, Pelusa
20/10/2021,13, Pelusa
20/10/2021,13, Cota
20/10/2021,13, Cota
20/10/2021,13, Cota
20/10/2021,13, Diego
20/10/2021,13, Diego
20/10/2021,13, Diego
20/10/2021,13, Cota
20/10/2021,13, Cota
20/10/2021,13, Cota
20/10/2021,13, Cota
20/10/2021,14, Diego
20/10/2021,14, Diego
20/10/2021,14, Cota
20/10/2021,16, Cota
20/10/2021,17, Pelusa
20/10/2021,17, Diego
20/10/2021,17, Cota
20/10/2021,17, Cota
20/10/2021,17, Cota
20/10/2021,17, Cota
20/10/2021,17, Diego
20/10/2021,17, Diego
20/10/2021,17, Diego
20/10/2021,17, Diego
20/10/2021,17, Diego
20/10/2021,17, Diego
20/10/2021,17, Cota
20/10/2021,17, Diego
20/10/2021,17, Cota
20/10/2021,18, Pelusa
20/10/2021,18, Diego
20/10/2021,18, Diego
20/10/2021,18, Pelusa
20/10/2021,18, Diego
20/10/2021,18, Pelusa
20/10/2021,18, Diego
20/10/2021,18, Cota
20/10/2021,18, Pelusa
20/10/2021,18, Diego
20/10/2021,18, Diego
20/10/2021,18, Diego
20/10/2021,19, Cota
20/10/2021,19, Pelusa
20/10/2021,19, Pelusa
20/10/2021,19, Pelusa
20/10/2021,19, Nato
20/10/2021,19, Pelusa
20/10/2021,21, Pelusa
20/10/2021,21, Pelusa
20/10/2021,23, Cota
20/10/2021,23, Cota
21/10/2021,02, Diego
21/10/2021,02, Diego
21/10/2021,02, Diego
21/10/2021,02, Nato
21/10/2021,11, Pelusa
21/10/2021,12, Diego
21/10/2021,12, Pelusa
21/10/2021,12, Nato
21/10/2021,12, Cota
21/10/2021,13, Diego
21/10/2021,13, Diego
21/10/2021,16, Diego
21/10/2021,16, Cota
21/10/2021,16, Cota
21/10/2021,17, Cota
21/10/2021,17, Cota
21/10/2021,17, Cota
21/10/2021,19, Cota
21/10/2021,19, Cota
21/10/2021,19, Cota
21/10/2021,19, Cota
22/10/2021,10, Cota
22/10/2021,10, Cota
22/10/2021,12, Cota
22/10/2021,14, Cota
22/10/2021,14, Diego
22/10/2021,14, Diego
22/10/2021,14, Pelusa
22/10/2021,15, Nato
22/10/2021,15, Pelusa
22/10/2021,15, Nato
22/10/2021,15, Pelusa
22/10/2021,15, Pelusa
22/10/2021,15, Cota
22/10/2021,15, Pelusa
22/10/2021,15, Pelusa
22/10/2021,15, Cota
22/10/2021,15, Cota
22/10/2021,15, Pelusa
22/10/2021,15, Diego
22/10/2021,15, Pelusa
22/10/2021,15, Diego
22/10/2021,15, Diego
22/10/2021,15, Pelusa
22/10/2021,15, Pelusa
22/10/2021,15, Diego
22/10/2021,15, Diego
22/10/2021,15, Pelusa
22/10/2021,16, Cota
22/10/2021,16, Cota
22/10/2021,16, Cota
22/10/2021,17, Cota
22/10/2021,17, Cota
22/10/2021,17, Diego
22/10/2021,17, Cota
22/10/2021,17, Cota
22/10/2021,17, Diego
22/10/2021,17, Cota
22/10/2021,17, Diego
22/10/2021,17, Diego
22/10/2021,17, Cota
22/10/2021,17, Cota
22/10/2021,17, Cota
22/10/2021,17, Cota
22/10/2021,18, Cota
22/10/2021,18, Cota
22/10/2021,18, Diego
22/10/2021,18, Diego
22/10/2021,18, Diego
22/10/2021,18, Cota
22/10/2021,18, Cota
22/10/2021,18, Cota
22/10/2021,18, Diego
22/10/2021,18, Cota
22/10/2021,19, Nato
22/10/2021,19, Diego
22/10/2021,21, Cota
22/10/2021,21, Cota
22/10/2021,21, Cota
22/10/2021,21, Diego
22/10/2021,21, Diego
23/10/2021,11, Diego
23/10/2021,12, Cota
23/10/2021,13, Cota
23/10/2021,18, Cota
23/10/2021,19, Cota
23/10/2021,19, Cota
23/10/2021,19, Nato
23/10/2021,19, Pelusa
24/10/2021,01, Cota
24/10/2021,01, Cota
24/10/2021,01, Cota
24/10/2021,01, Pelusa
24/10/2021,01, Pelusa
24/10/2021,01, Pelusa
24/10/2021,01, Cota
24/10/2021,01, Cota
24/10/2021,01, Pelusa
24/10/2021,01, Pelusa
24/10/2021,11, Cota
24/10/2021,11, Pelusa
24/10/2021,12, Nato
24/10/2021,12, Pelusa
24/10/2021,15, Diego
24/10/2021,19, Diego
24/10/2021,19, Diego
24/10/2021,19, Diego
24/10/2021,20, Cota
24/10/2021,20, Cota
24/10/2021,20, Cota
24/10/2021,20, Cota
24/10/2021,20, Pelusa
24/10/2021,20, Pelusa
24/10/2021,20, Pelusa
24/10/2021,20, Diego
24/10/2021,20, Diego
24/10/2021,20, Diego
24/10/2021,20, Nato
24/10/2021,20, Cota
24/10/2021,20, Cota
24/10/2021,20, Diego
24/10/2021,21, Nato
24/10/2021,21, Pelusa
24/10/2021,21, Pelusa
24/10/2021,21, Pelusa
24/10/2021,22, Diego
24/10/2021,22, Nato
24/10/2021,22, Nato
24/10/2021,22, Diego
24/10/2021,22, Diego
24/10/2021,22, Diego
24/10/2021,22, Nato
24/10/2021,22, Nato
24/10/2021,22, Diego
24/10/2021,22, Diego
24/10/2021,22, Diego
24/10/2021,22, Diego
24/10/2021,22, Diego
24/10/2021,22, Diego
24/10/2021,22, Pelusa
24/10/2021,23, Cota
24/10/2021,23, Cota
24/10/2021,23, Cota
24/10/2021,23, Cota
24/10/2021,23, Cota
24/10/2021,23, Pelusa
24/10/2021,23, Diego
24/10/2021,23, Diego
24/10/2021,23, Diego
25/10/2021,09, Diego
25/10/2021,09, Diego
25/10/2021,10, Diego
25/10/2021,10, Nato
25/10/2021,10, Pelusa
25/10/2021,11, Cota
25/10/2021,13, Pelusa
25/10/2021,13, Cota
25/10/2021,13, Cota
25/10/2021,13, Cota
25/10/2021,13, Cota
25/10/2021,13, Cota
25/10/2021,14, Diego
25/10/2021,14, Diego
25/10/2021,14, Diego
25/10/2021,14, Diego
25/10/2021,14, Diego
25/10/2021,16, Cota
25/10/2021,17, Diego
25/10/2021,17, Diego
25/10/2021,17, Cota
25/10/2021,17, Cota
25/10/2021,17, Diego
25/10/2021,17, Pelusa
25/10/2021,17, Diego
25/10/2021,17, Diego
25/10/2021,17, Nato
25/10/2021,17, Diego
25/10/2021,17, Pelusa
25/10/2021,17, Nato
25/10/2021,17, Diego
25/10/2021,17, Diego
25/10/2021,17, Pelusa
25/10/2021,17, Pelusa
25/10/2021,17, Pelusa
25/10/2021,17, Pelusa
25/10/2021,17, Diego
25/10/2021,17, Diego
25/10/2021,17, Diego
25/10/2021,17, Diego
25/10/2021,17, Diego
25/10/2021,17, Nato
25/10/2021,17, Nato
25/10/2021,17, Pelusa
25/10/2021,17, Cota
25/10/2021,17, Cota
25/10/2021,17, Cota
25/10/2021,17, Cota
25/10/2021,18, Diego
25/10/2021,18, Pelusa
25/10/2021,18, Pelusa
25/10/2021,18, Cota
25/10/2021,18, Diego
25/10/2021,18, Diego
26/10/2021,11, Cota
26/10/2021,11, Cota
26/10/2021,11, Cota
26/10/2021,11, Cota
26/10/2021,11, Cota
26/10/2021,11, Cota
26/10/2021,11, Diego
26/10/2021,11, Diego
26/10/2021,11, Diego
26/10/2021,11, Diego
26/10/2021,11, Diego
26/10/2021,11, Diego
26/10/2021,12, Cota
26/10/2021,12, Cota
26/10/2021,12, Diego
26/10/2021,12, Diego
26/10/2021,13, Pelusa
26/10/2021,13, Pelusa
26/10/2021,13, Pelusa
26/10/2021,13, Pelusa
26/10/2021,13, Pelusa
26/10/2021,13, Cota
26/10/2021,13, Cota
26/10/2021,13, Cota
26/10/2021,13, Pelusa
26/10/2021,13, Pelusa
26/10/2021,13, Pelusa
26/10/2021,13, Pelusa
26/10/2021,13, Pelusa
26/10/2021,13, Pelusa
26/10/2021,13, Pelusa
26/10/2021,13, Diego
26/10/2021,13, Diego
26/10/2021,13, Pelusa
26/10/2021,13, Diego
26/10/2021,13, Nato
26/10/2021,13, Nato
26/10/2021,13, Cota
26/10/2021,15, Diego
26/10/2021,15, Diego
26/10/2021,15, Cota
26/10/2021,17, Cota
26/10/2021,17, Diego
26/10/2021,17, Cota
26/10/2021,17, Pelusa
26/10/2021,18, Diego
26/10/2021,18, Diego
26/10/2021,18, Cota
26/10/2021,18, Cota
26/10/2021,18, Diego
26/10/2021,18, Diego
26/10/2021,18, Cota
26/10/2021,23, Pelusa
26/10/2021,23, Pelusa
26/10/2021,23, Pelusa
26/10/2021,23, Pelusa
26/10/2021,23, Cota
26/10/2021,23, Cota
26/10/2021,23, Cota
26/10/2021,23, Cota
26/10/2021,23, Pelusa
26/10/2021,23, Pelusa
26/10/2021,23, Pelusa
26/10/2021,23, Pelusa
26/10/2021,23, Pelusa
26/10/2021,23, Pelusa
26/10/2021,23, Cota
26/10/2021,23, Cota
26/10/2021,23, Pelusa
26/10/2021,23, Pelusa
26/10/2021,23, Pelusa
26/10/2021,23, Pelusa
26/10/2021,23, Pelusa
26/10/2021,23, Cota
26/10/2021,23, Cota
27/10/2021,00, Nato
27/10/2021,00, Nato
27/10/2021,00, Nato
27/10/2021,00, Diego
27/10/2021,00, Pelusa
27/10/2021,00, Nato
27/10/2021,00, Nato
27/10/2021,01, Pelusa
27/10/2021,01, Pelusa
27/10/2021,09, Cota
27/10/2021,09, Diego
27/10/2021,10, Pelusa
27/10/2021,10, Pelusa
27/10/2021,10, Pelusa
27/10/2021,10, Diego
27/10/2021,10, Pelusa
27/10/2021,10, Diego
27/10/2021,10, Pelusa
27/10/2021,10, Pelusa
27/10/2021,10, Pelusa
27/10/2021,10, Diego
27/10/2021,10, Diego
27/10/2021,10, Diego
27/10/2021,10, Pelusa
27/10/2021,10, Pelusa
27/10/2021,10, Cota
27/10/2021,10, Cota
27/10/2021,10, Diego
27/10/2021,10, Cota
27/10/2021,10, Diego
27/10/2021,10, Cota
27/10/2021,11, Cota
27/10/2021,11, Cota
27/10/2021,15, Cota
27/10/2021,15, Cota
27/10/2021,15, Diego
27/10/2021,15, Diego
27/10/2021,15, Pelusa
27/10/2021,17, Diego
27/10/2021,17, Diego
27/10/2021,17, Diego
27/10/2021,17, Diego
27/10/2021,17, Cota
27/10/2021,17, Cota
27/10/2021,17, Cota
27/10/2021,19, Cota
27/10/2021,19, Diego
27/10/2021,20, Cota
27/10/2021,20, Cota
27/10/2021,20, Cota
27/10/2021,20, Pelusa
27/10/2021,20, Pelusa
27/10/2021,20, Pelusa
27/10/2021,20, Cota
27/10/2021,20, Cota
27/10/2021,20, Cota
27/10/2021,20, Cota
27/10/2021,20, Cota
27/10/2021,20, Cota
27/10/2021,20, Cota
27/10/2021,20, Cota
27/10/2021,20, Diego
27/10/2021,20, Pelusa
27/10/2021,20, Diego
27/10/2021,20, Diego
27/10/2021,20, Pelusa
27/10/2021,20, Diego
27/10/2021,20, Pelusa
27/10/2021,20, Diego
27/10/2021,20, Diego
27/10/2021,20, Diego
27/10/2021,20, Pelusa
27/10/2021,20, Pelusa
27/10/2021,20, Diego
27/10/2021,20, Diego
27/10/2021,20, Diego
27/10/2021,20, Pelusa
27/10/2021,21, Diego
27/10/2021,21, Diego
27/10/2021,21, Pelusa
27/10/2021,22, Diego
28/10/2021,11, Diego
28/10/2021,11, Diego
28/10/2021,11, Pelusa
28/10/2021,11, Pelusa
28/10/2021,12, Diego
28/10/2021,12, Diego
28/10/2021,12, Cota
28/10/2021,12, Pelusa
28/10/2021,12, Diego
28/10/2021,12, Diego
28/10/2021,12, Diego
28/10/2021,12, Diego
28/10/2021,12, Diego
28/10/2021,12, Pelusa
28/10/2021,12, Diego
28/10/2021,12, Diego
28/10/2021,12, Diego
28/10/2021,12, Pelusa
28/10/2021,12, Pelusa
28/10/2021,12, Pelusa
28/10/2021,12, Diego
28/10/2021,12, Diego
28/10/2021,12, Diego
28/10/2021,12, Diego
28/10/2021,12, Diego
28/10/2021,12, Cota
28/10/2021,12, Cota
28/10/2021,12, Cota
28/10/2021,12, Diego
28/10/2021,12, Diego
28/10/2021,12, Pelusa
28/10/2021,12, Cota
28/10/2021,12, Cota
28/10/2021,12, Cota
28/10/2021,12, Diego
28/10/2021,12, Diego
28/10/2021,12, Cota
28/10/2021,12, Cota
28/10/2021,12, Cota
28/10/2021,12, Cota
28/10/2021,12, Cota
28/10/2021,12, Cota
28/10/2021,12, Diego
28/10/2021,13, Cota
28/10/2021,13, Diego
28/10/2021,13, Nato
28/10/2021,13, Nato
28/10/2021,14, Diego
28/10/2021,14, Cota
28/10/2021,14, Cota
28/10/2021,14, Cota
28/10/2021,14, Diego
28/10/2021,14, Diego
28/10/2021,14, Cota
28/10/2021,14, Diego
28/10/2021,14, Cota
28/10/2021,14, Diego
28/10/2021,14, Diego
28/10/2021,14, Cota
28/10/2021,14, Diego
28/10/2021,14, Diego
28/10/2021,14, Cota
28/10/2021,14, Pelusa
28/10/2021,14, Pelusa
28/10/2021,14, Pelusa
28/10/2021,14, Pelusa
28/10/2021,14, Pelusa
28/10/2021,14, Pelusa
28/10/2021,14, Pelusa
28/10/2021,14, Nato
28/10/2021,14, Nato
28/10/2021,14, Pelusa
28/10/2021,15, Nato
28/10/2021,15, Nato
28/10/2021,19, Cota
28/10/2021,19, Cota
28/10/2021,19, Cota
